stemID,species,dbh.cm,xdist,ydist,Jenkins_type
5692,TSHE,57.9,19.83,236.47,tf
5693,TABR,9.2,12.13,239.46,tf
5694,TABR,16.8,15.33,228.6,tf
5695,TSHE,34.5,12.63,241.88,tf
5696,TABR,22.6,15.41,228.08,tf
5698,TSHE,58.8,23.23,227.48,tf
5700,TSHE,73.3,26.63,249.15,tf
5701,TABR,17.1,29.94,249.56,tf
5703,TSHE,17.3,31.48,245.33,tf
5704,TSHE,86.9,30.23,244,tf
5705,TSHE,32.7,29.01,235.89,tf
5706,TSHE,9.2,28.58,233.95,tf
5707,TSHE,36.1,27.38,233.38,tf
5708,TSHE,14.9,31.2,235.55,tf
5709,TSHE,58.2,31.83,229.39,tf
5710,TSHE,97.9,36.12,228.56,tf
5712,ABGR,44.4,40.29,225.2,tf
5713,TABR,16.5,45.07,227.91,tf
5714,TSHE,11,47.54,230.03,tf
5715,TSHE,10.9,47.49,231.86,tf
5716,TABR,11.5,49.88,233.73,tf
5718,ABAM,25.7,45.73,233.74,tf
5719,TSHE,11.8,43.89,234.29,tf
5720,TABR,17.6,46.98,237.42,tf
5721,TABR,12.6,46.94,237.18,tf
5722,ABGR,28,45.45,237.35,tf
5723,TSHE,24.4,48.6,241.01,tf
5724,TABR,14.7,46.67,242.86,tf
5725,TSHE,5.6,43.45,239.43,tf
5726,TSHE,7.5,42.92,236.78,tf
5728,ABAM,20.5,41.95,235.83,tf
5730,TSHE,44.7,35.33,235.38,tf
5732,TSHE,12.7,37.04,240.7,tf
5734,TSHE,21.5,34.82,242.24,tf
5735,TSHE,25.4,36.1,242.26,tf
5736,TSHE,49.4,37.09,249.56,tf
5738,TSHE,25.8,40.83,245.56,tf
5739,TSHE,18.7,41.41,248.66,tf
5740,TSHE,7.4,36.11,250.54,tf
5741,TSHE,11.3,42.98,244.95,tf
5742,TSHE,13,42.12,240.57,tf
5743,TSHE,39.3,42.14,250.64,tf
5744,ABAM,5.8,48.14,247.34,tf
5745,TSHE,57.9,48.37,248.77,tf
5746,TSHE,33,54.34,250.07,tf
5747,TSHE,75.9,54.44,243.63,tf
5748,ABAM,23.2,52.3,239.39,tf
5749,TABR,9.3,51.85,241.02,tf
5750,TABR,12.9,53.67,237.45,tf
5751,TSHE,7.5,55.99,236.83,tf
5752,TABR,13.5,55.66,234.68,tf
5753,TSHE,12.1,56.22,232.54,tf
5754,TSHE,19,52.91,233.52,tf
5755,ABGR,9,53.15,232.55,tf
5756,TABR,7.5,53.54,230.17,tf
5757,TSHE,10.5,58.8,230.8,tf
5758,TSHE,13.7,60.06,230.22,tf
5759,TABR,16.7,58.56,230.81,tf
5760,TSHE,15.3,58.2,231.95,tf
5761,TSHE,10.7,59.6,233.35,tf
5762,TSHE,14.6,58.51,232.93,tf
5763,TABR,20.9,59.78,236,tf
5764,ABAM,17.5,58.6,240.16,tf
5765,TSHE,7,59.88,242.26,tf
5766,ABGR,12.3,57.93,242.54,tf
5767,ABGR,26.7,59.1,244.49,tf
5768,TABR,9,59.82,244.99,tf
5769,TSHE,101.5,61.05,249.31,tf
5770,TSHE,7,62.07,248.7,tf
5771,TSHE,7.9,61.91,247.79,tf
5772,TSHE,75.5,65.03,248.17,tf
5773,TSHE,40.6,67.42,247.87,tf
5774,TSHE,58.3,67.02,248.26,tf
5775,TABR,7.1,68.45,249.29,tf
5776,TSHE,49.8,68.91,247.79,tf
5777,TSHE,115.1,72.71,247.74,tf
5778,TSHE,20.5,70.18,240.76,tf
5779,TABR,17.6,77.61,241.8,tf
5780,ABAM,37.3,81.51,235.43,tf
5781,TSHE,86.5,75.58,237.22,tf
5783,TSHE,22.2,84.81,233.68,tf
5784,TSHE,93.4,85.42,232.24,tf
5785,TABR,16.9,88.74,233.86,tf
5786,TABR,5.1,87.89,232.19,tf
5787,TABR,10.4,92.44,229.48,tf
5788,TABR,12.6,91.99,227.64,tf
5790,PSME,68.1,90.88,227.19,pm
5791,ABAM,8.5,93.53,262.11,tf
5792,TSHE,21.2,88.13,227.64,tf
5793,TSHE,36.1,87.17,226.58,tf
5796,TSHE,36.7,87.99,244.95,tf
5797,TSHE,66.7,88.17,246.78,tf
5798,TSHE,31,98.87,248.64,tf
5799,TSHE,60,96.77,259.99,tf
5800,TSHE,17.1,95.01,267.28,tf
5801,ABAM,8,93,266.32,tf
5802,ABAM,6.1,94.14,299.57,tf
5803,TSHE,6.7,97.35,269.87,tf
5804,TSHE,11.5,41.8,179.47,tf
5805,TABR,22,94.38,271.09,tf
5806,TABR,34.1,94.05,271.48,tf
5807,ABAM,10.2,90.29,268.3,tf
5808,TSHE,10.3,90.25,267.57,tf
5809,TSHE,53.9,89.63,274.02,tf
5810,TSHE,10,85.93,271.74,tf
5811,ABAM,10.1,80.98,268.27,tf
5812,ABAM,8.6,81.91,261.8,tf
5813,ABAM,5.4,52.04,279.38,tf
5814,ABAM,19.8,85.9,260.31,tf
5815,ABAM,12.2,86.96,255.91,tf
5816,ABAM,7.8,85.18,258.87,tf
5817,TSHE,7.7,88.76,256.15,tf
5818,TSHE,12,77.35,251.06,tf
5819,CONU,7.9,76.18,271.13,mh
5820,TSHE,6.8,76.77,269.84,tf
5821,TSHE,11.5,76.84,267.13,tf
5822,TSHE,16.5,78.15,259.39,tf
5823,TSHE,14.3,77.42,259.55,tf
5824,ABAM,6.9,81.24,260.39,tf
5825,ABAM,7.5,81.69,257.74,tf
5826,TSHE,6.7,76.39,258.02,tf
5827,TSHE,24.7,75.33,258.16,tf
5828,TSHE,16.9,75.06,253.73,tf
5829,TABR,11.3,71.86,261.56,tf
5830,TSHE,78.3,70.43,265.57,tf
5831,TSHE,83.3,73.01,273.49,tf
5833,TSHE,71.5,65.49,271.21,tf
5834,TSHE,64,70.07,272.4,tf
5835,TSHE,60.9,61.93,274.21,tf
5836,TSHE,69.6,61.6,274.95,tf
5837,ABAM,10,55.01,274.74,tf
5838,TSHE,6.9,56.46,269.21,tf
5839,TSHE,23,55.1,267.78,tf
5840,TSHE,92.3,56.39,263.28,tf
5841,TSHE,63,56.03,261.89,tf
5843,TSHE,41.8,62.14,263.14,tf
5844,TSHE,57.5,61.69,263.83,tf
5845,TSHE,12.1,61.3,263.65,tf
5846,TABR,9.4,58.02,259.39,tf
5848,TSHE,8.9,61.39,256.57,tf
5850,TSHE,18.8,62.27,253.75,tf
5851,TSHE,21.7,69.73,253.02,tf
5852,THPL,13.6,57.57,252.03,cl
5853,TSHE,32.5,54.71,252.99,tf
5854,TSHE,6.3,54.84,252.58,tf
5855,ABAM,5.5,53.03,253.93,tf
5856,ABAM,8.9,50.06,255.53,tf
5857,TSHE,44.5,47.46,251.76,tf
5858,TSHE,12,47.86,254.94,tf
5859,ABAM,5.6,50.83,257.79,tf
5860,TSHE,7.1,49.82,257.36,tf
5861,TSHE,8.7,50.29,262.02,tf
5862,TSHE,35.6,49.29,274.1,tf
5863,ABAM,10.3,48.64,269.85,tf
5864,THPL,88.5,48.79,267.91,cl
5865,TSHE,8.4,45.26,273.29,tf
5866,TSHE,71.5,35.22,271.86,tf
5867,TSHE,37.3,34.35,273.78,tf
5868,TSHE,68.2,40.46,272.75,tf
5869,TSHE,9.7,30.32,272.44,tf
5870,TSHE,68.3,30.57,267.81,tf
5871,TSHE,24.1,32.83,265.96,tf
5872,TSHE,14.8,33.63,265.34,tf
5873,TSHE,76.6,33.11,265.18,tf
5874,TSHE,77.5,36.86,267.45,tf
5875,TSHE,87.9,39.14,265.43,tf
5876,TABR,8.1,41.12,263.58,tf
5877,ABAM,5.8,45.98,257.78,tf
5878,TSHE,11,47.53,260.59,tf
5879,ABAM,6.3,40.49,258.79,tf
5880,ABAM,5.4,39.26,259.13,tf
5881,TSHE,33.6,28.28,265.75,tf
5883,TSHE,9.5,27.8,266.28,tf
5884,TABR,6.7,28.89,261.96,tf
5885,TABR,11.8,28.84,261.09,tf
5886,ABAM,6.3,27.53,253.41,tf
5887,TSHE,5.8,26.95,252.51,tf
5888,PSME,80.9,24.08,255.29,pm
5889,TSHE,95.5,24.74,261.15,tf
5890,TSHE,20.8,23.39,271.63,tf
5891,TSHE,100.2,17.8,271.37,tf
5892,ABAM,6.2,21.02,264.37,tf
5895,TSHE,82.5,17.67,254.64,tf
5897,TABR,6.3,17.08,250.75,tf
5899,TSHE,15,16.74,262.65,tf
5901,TSHE,72.2,11.24,262.53,tf
5902,TSHE,43.1,8.86,261.31,tf
5904,TSHE,11.3,8.91,261.77,tf
5907,TSHE,69.2,8.41,254.24,tf
5908,TSHE,23,2.31,262.84,tf
5909,TSHE,89.2,0.39,258.35,tf
5910,TSHE,20.3,0.32,262.46,tf
5911,TABR,10.6,2.92,269.95,tf
5912,TSHE,26,3.69,271.11,tf
5913,TSHE,15.1,2.03,274.69,tf
5914,TABR,6.1,0.98,272.81,tf
5915,ABAM,6.5,7.87,276.63,tf
5916,ABAM,8.1,8.82,277.24,tf
5917,TSHE,89.8,9.83,274.41,tf
5918,TABR,8.4,13.78,276,tf
5919,ABAM,6.1,14.26,275.39,tf
5920,TABR,8.5,13.72,278.88,tf
5921,ABAM,7,11.61,278.32,tf
5922,TABR,9,11.34,280.83,tf
5923,ABAM,6.9,14.16,281.66,tf
5924,ABAM,7.5,15.89,281.59,tf
5925,ABAM,5.5,13.33,280.67,tf
5926,ABAM,6.4,10.15,282.61,tf
5927,ABAM,9.9,10.3,283.74,tf
5928,ABAM,12.2,9.52,282.45,tf
5929,TSHE,6.8,7.88,281.57,tf
5930,TABR,6.6,7.8,279.48,tf
5931,ABAM,8.9,5.19,282.21,tf
5932,ABAM,18,6.51,284.09,tf
5933,ABAM,5.9,6.07,285.6,tf
5934,ABAM,7,7.13,285.09,tf
5935,ABAM,6.1,6.39,286.32,tf
5936,ABAM,6.1,8.94,285.86,tf
5938,TSHE,23.3,0.000819,284.17,tf
5939,TSHE,8.2,1.8,291.17,tf
5940,THPL,32.8,3.01,289.19,cl
5941,ABAM,6.3,1.68,296.13,tf
5942,ABAM,6.8,1.32,296.31,tf
5943,TSHE,87.5,3.9,297.07,tf
5944,TSHE,17,6.73,295.19,tf
5945,TABR,6.5,5.26,292.96,tf
5947,ABAM,6.2,9.87,298.06,tf
5949,ABAM,36.2,12.66,295.09,tf
5950,TABR,13.1,9.24,299.87,tf
5951,TSHE,17.8,14.87,294.95,tf
5952,TSHE,16.6,11.87,292.05,tf
5953,THPL,5.5,10.8,291.21,cl
5954,ABAM,5.2,11.02,289.91,tf
5955,ABAM,7.6,9.87,288.65,tf
5956,TSHE,6,11.84,287.13,tf
5957,TSHE,13.3,13.78,287.66,tf
5958,ABAM,28.1,12.45,290.47,tf
5959,ABAM,8.5,15.22,289.27,tf
5960,TSHE,37.2,21.38,298.7,tf
5961,TSHE,36.7,20.18,298.81,tf
5962,TSHE,7.2,18.52,299.12,tf
5963,TSHE,8.3,22.62,297.22,tf
5964,TSHE,38.4,22.02,295.03,tf
5965,TSHE,13.5,20.23,292.05,tf
5966,TSHE,16.5,18.35,290.94,tf
5968,TSHE,24.5,16.49,286.74,tf
5969,TSHE,69,16.11,285.38,tf
5970,TSHE,15.1,17.24,283.92,tf
5971,TSHE,8.1,19.98,281.26,tf
5972,TSHE,61.9,23.83,277.25,tf
5974,ABAM,6.8,28.4,280.19,tf
5975,TABR,11.2,25.86,281.23,tf
5976,TSHE,11.7,25.15,283.29,tf
5977,TSHE,26.6,23.34,282.78,tf
5978,TSHE,9,21.65,283.52,tf
5979,CONU,6,130.31,257.48,mh
5980,ABAM,51.1,24.21,288.55,tf
5981,TSHE,28.1,27.45,288.77,tf
5982,TSHE,10,28.97,288.15,tf
5983,TSHE,47.4,28.84,288.55,tf
5984,TSHE,8,30.59,288.66,tf
5985,TSHE,9.9,28.75,290.65,tf
5986,TSHE,10.5,25.7,291.19,tf
5988,TSHE,20.3,24.91,294.87,tf
5990,ABAM,63.7,26.25,299.03,tf
5991,TSHE,18.2,30.16,285.39,tf
5992,ABAM,6.6,33.42,282.65,tf
5994,TSHE,16,37.5,275.94,tf
5995,ABAM,16.1,36.19,282.54,tf
5996,ABAM,17.7,32.62,287.67,tf
5998,ABAM,10.6,34.35,293.6,tf
5999,TSHE,9.5,34.7,298.6,tf
6000,TSHE,9.2,36.61,298.8,tf
6001,TSHE,11.5,36.01,295.63,tf
6002,ABAM,11.5,36.51,292.24,tf
6003,ABAM,6.4,38.59,287.62,tf
6004,TSHE,79.4,42.75,283.18,tf
6005,TSHE,14.9,44.76,281.77,tf
6006,TSHE,71.7,44.01,278.37,tf
6007,TSHE,8.3,47.7,276.96,tf
6010,ABAM,6.3,49.25,283.02,tf
6011,TSHE,67,53.49,285.88,tf
6012,TSHE,32.5,55.87,284.72,tf
6013,TSHE,18.4,54.48,284.34,tf
6014,TSHE,13.1,55.12,287.82,tf
6015,TSHE,5.8,51.69,288.29,tf
6017,TSHE,39,42.81,287.63,tf
6018,TSHE,103.3,39.37,294.03,tf
6019,TABR,12.1,41.68,294.62,tf
6020,CONU,8,40.3,296.93,mh
6021,ABAM,6.1,39.68,297.18,tf
6022,TSHE,19.1,38.01,298.96,tf
6023,TSHE,14.9,42.18,298.62,tf
6024,ABGR,31.9,44.3,297.54,tf
6025,THPL,6.7,45.09,295.54,cl
6026,TSHE,6.3,46.38,295.65,tf
6027,TSHE,8.8,45.77,294.3,tf
6028,TSHE,9.5,46.28,298.02,tf
6029,TSHE,6.5,45.81,299.14,tf
6030,TSHE,8.3,45.02,299.77,tf
6031,TSHE,47.1,49.02,290.51,tf
6032,TSHE,17.4,52.51,293.31,tf
6033,TSHE,29.9,52.92,295.92,tf
6034,TSHE,98,59.46,296.6,tf
6035,TABR,11.5,54.86,293.67,tf
6036,TSHE,79,54.79,277.09,tf
6037,TSHE,16.5,59.33,282.86,tf
6038,TSHE,7,60.85,282.06,tf
6039,TSHE,9.4,60.72,284.66,tf
6040,TSHE,14.6,63.05,282.36,tf
6042,TSHE,7.7,60.29,300,tf
6043,TSHE,79.5,67.85,284.78,tf
6044,ABAM,16.1,64.22,277.38,tf
6045,TSHE,38,67.48,275.79,tf
6048,TSHE,11.7,81.98,283.97,tf
6049,TSHE,5.3,83.81,283.22,tf
6050,TSHE,11.4,85.74,282.02,tf
6051,TSHE,7.2,87.53,280.91,tf
6054,TSHE,41.4,88.51,280.55,tf
6056,TSHE,11.9,92.73,276.24,tf
6057,TSHE,27.5,93.99,278.11,tf
6058,TSHE,16.4,93.12,279.23,tf
6059,TSHE,40,96.57,276.96,tf
6060,TSHE,14.6,98.29,275.31,tf
6062,TSHE,99,84.2,289.37,tf
6064,TSHE,10,78.83,293.42,tf
6065,TSHE,89.4,77.84,293.68,tf
6066,TABR,13.4,83.99,295.59,tf
6068,TABR,19.1,99.49,296.73,tf
6069,TABR,7.4,101.01,292.76,tf
6070,TSHE,8.1,65.44,236.34,tf
6072,TSHE,87.2,175.25,299.76,tf
6074,TSHE,9.6,78.73,280.29,tf
6075,TABR,7.3,30.75,278.09,tf
6076,PIMO,107,66.86,232.52,pi
6077,PSME,126.3,187.8,200.75,pm
6078,TSHE,21.5,57.25,140.39,tf
6080,ABAM,6,111.72,207.8,tf
6082,TSHE,41.1,13.81,128.26,tf
6083,TSHE,87.2,176.38,294.17,tf
6084,TSHE,11.1,123.79,290.92,tf
6085,PSME,113.5,109.61,291.46,pm
6086,TSHE,14.5,109.31,293.05,tf
6087,TSHE,8.4,110.69,290.21,tf
6088,TSHE,66.7,191.8,254.6,tf
6089,TSHE,6.8,149.94,249.55,tf
6090,TSHE,6.3,149.71,249.15,tf
6091,TSHE,5.3,132.43,243.77,tf
6092,TABR,20.2,103.07,220.87,tf
6093,TABR,5.7,108.01,209.79,tf
6094,TSHE,11.4,116.62,211.99,tf
6095,TABR,7.8,121.13,224.14,tf
6098,TSHE,7.4,168.48,222.92,tf
6099,TABR,15,171.4,223.58,tf
6100,TABR,7.6,159.94,201.43,tf
6202,ALRU,5.7,69.57,217.7,aa
6203,TSHE,6.5,28.33,297.29,tf
6204,TSHE,84,82.44,299.72,tf
6205,ABAM,7.9,90.29,300,tf
6206,TABR,13.1,92.72,299.77,tf
6207,TSHE,98.8,85.81,265.53,tf
6208,TSHE,10.3,91.48,258.72,tf
6301,TSHE,7.2,398.12,94.41,tf
6302,TSHE,11,396.83,99.02,tf
6303,TABR,19,396.32,95.75,tf
6304,TSHE,90,397.49,91.54,tf
6305,TABR,8,398.98,86.74,tf
6306,PSME,92.6,394.91,79.48,pm
6307,TSHE,86,392.86,74.43,tf
6308,THPL,75.5,391.22,78.21,cl
6309,TSHE,14.1,388.63,74.19,tf
6310,TSHE,35.7,388.52,80.94,tf
6311,ABAM,8.4,392.36,84.53,tf
6312,ABAM,6.2,392.27,85.54,tf
6314,TABR,7.4,388.86,88.63,tf
6315,TSHE,28.2,388.62,86.62,tf
6316,TABR,10,394.77,93.33,tf
6317,ABAM,7.3,392.31,95.93,tf
6318,ABAM,6.1,388.3,93.46,tf
6319,ABAM,7.1,386.04,88.12,tf
6320,ABAM,6.7,384.94,87.09,tf
6321,TABR,8.6,386.5,87.01,tf
6322,PSME,99.4,383.84,85.33,pm
6323,TSHE,11.9,383.37,81.23,tf
6324,ABAM,6,383.39,79.57,tf
6325,ABAM,6.8,385.44,75.27,tf
6326,PSME,61,377.93,80.56,pm
6327,TSHE,60,378.56,81.4,tf
6328,PSME,113,376.22,76.46,pm
6329,TSHE,65.7,377.14,82.47,tf
6330,TSHE,21.8,380.88,87.22,tf
6331,TABR,18.4,378.07,92.23,tf
6332,TSHE,13.1,381.24,91.35,tf
6333,TSHE,77.9,382.08,94.48,tf
6334,TABR,9.4,381.21,97.99,tf
6335,TABR,13.8,381.5,98.12,tf
6336,TABR,6.3,381.86,97.23,tf
6338,TABR,8.1,395.81,60.85,tf
6340,TSHE,17.9,397.51,51.66,tf
6341,TSHE,84.6,389.4,55.98,tf
6342,ABGR,32,379.87,53.59,tf
6343,TABR,17.5,379.05,52.87,tf
6344,PSME,104.1,375.69,49.68,pm
6346,TABR,7.1,378.53,59.18,tf
6347,PSME,104.3,384.75,60.67,pm
6348,ABAM,5.6,389.76,63.02,tf
6349,ABAM,8.2,390.03,60.18,tf
6350,ABAM,6,391.75,59.67,tf
6351,TABR,19,393.02,57.86,tf
6352,ABAM,7,394.04,60.58,tf
6353,TSHE,23.3,392.06,66.54,tf
6354,TSHE,9,388.31,70.65,tf
6355,THPL,74.3,384.41,66.16,cl
6356,PSME,130.9,380.87,64.71,pm
6357,ABAM,6,379.7,68.82,tf
6358,TSHE,7,377.58,66.54,tf
6359,TSHE,7.7,376.15,66.13,tf
6360,TSHE,77.5,375.61,71.53,tf
6361,ABAM,8.7,380.14,72.05,tf
6362,ABAM,6,382.76,72.26,tf
6363,TSHE,100.3,373.51,58.06,tf
6365,TSHE,19.6,369.78,62.01,tf
6366,TSHE,44.8,370.93,66.78,tf
6367,ABAM,13,366.59,68.16,tf
6368,TSHE,5.5,368.99,68.09,tf
6369,THPL,79.7,367.81,62.8,cl
6370,TABR,12,366.46,62.43,tf
6372,TSHE,20.1,372.1,52.08,tf
6373,TSHE,25,372.57,49.19,tf
6374,TSHE,35.5,368.59,54.85,tf
6375,TSHE,8.2,368.07,58.22,tf
6376,TSHE,39.1,364.69,74.65,tf
6377,ABAM,5.8,368.09,73.06,tf
6378,TSHE,15.5,364.63,74.16,tf
6379,ABAM,6.8,362.9,70.9,tf
6380,PSME,102.8,362.47,72.71,pm
6381,ABAM,9.2,358.59,68.11,tf
6382,TABR,20.7,353.8,74.99,tf
6383,ABAM,6.5,365.19,65.52,tf
6384,TSHE,32.7,362.42,60.16,tf
6385,TSHE,11.4,363.96,58.43,tf
6386,TSHE,8.1,368.32,52.66,tf
6387,ABAM,7.2,357.86,67.26,tf
6388,ABAM,12.6,354.98,66.49,tf
6389,ABAM,10,355.66,65.45,tf
6390,ABAM,8.2,354.61,64.7,tf
6391,TSHE,8.6,353.82,64.07,tf
6392,ABAM,8.8,354.18,62.3,tf
6393,ABAM,9.4,354.72,61.1,tf
6394,ABAM,9.3,355.1,59.04,tf
6395,TSHE,10.9,358.52,59.16,tf
6397,TABR,15.6,351.68,52.88,tf
6398,TABR,15.7,399.12,67.01,tf
6399,ABAM,46.7,399.14,63.37,tf
6400,PSME,95.8,397.98,62.21,pm
6401,TSHE,12.3,350.34,73.97,tf
6402,TSHE,82.2,352.63,50.96,tf
6403,ABAM,6.5,361.08,69.67,tf
6404,CONU,11.5,359.45,69.25,mh
6405,TSHE,7.5,351.92,68.62,tf
6408,TSHE,11,373.85,97.09,tf
6409,TABR,14.4,373.41,92.56,tf
6411,TSHE,8.3,368.05,90.98,tf
6412,TSHE,25.6,360.52,96.54,tf
6413,TSHE,80.2,359.21,96.73,tf
6414,TSHE,31.1,356.93,96.63,tf
6415,TSHE,21.3,356.3,97.3,tf
6416,TSHE,99.6,350.65,97.2,tf
6417,TSHE,18.9,351.21,96.34,tf
6418,ABAM,6.1,348.4,86.97,tf
6419,PSME,114,359.76,90.94,pm
6420,ABAM,9.7,352.9,93.19,tf
6421,ABAM,21.1,347.72,86.38,tf
6423,TABR,22,343.53,90.37,tf
6424,TABR,9.4,343.18,90.18,tf
6425,TABR,9.7,361.32,91.71,tf
6426,TABR,6.9,360.45,91.71,tf
6427,TABR,6.5,360.92,88.58,tf
6428,TABR,12.7,358.02,88.85,tf
6429,TSHE,20.4,355.19,83.37,tf
6430,TSHE,30.6,359.41,86.88,tf
6431,TSHE,40.6,356.63,80.84,tf
6432,TABR,21.4,358.17,82.72,tf
6433,PSME,116.7,356.12,78.5,pm
6434,TABR,14.5,368.77,76.96,tf
6435,TSHE,28.2,364.28,80.14,tf
6437,TABR,15.7,365.74,82.35,tf
6439,TSHE,8.2,374.05,78.13,tf
6440,TABR,7.6,373.55,82.67,tf
6441,TABR,5.4,373.55,82.7,tf
6442,TSHE,75.9,372.21,82.2,tf
6443,TSHE,32,374.7,87.98,tf
6444,ABAM,28.2,349.99,82.73,tf
6445,TSHE,26.4,351.3,78.17,tf
6446,TSHE,7.5,351.71,76.67,tf
6448,ABAM,5.6,350.19,81.43,tf
6449,ABAM,6.9,347.12,84.06,tf
6450,TSHE,41.6,345.43,82.05,tf
6451,ABAM,50.8,344.79,82.19,tf
6453,TSHE,12.8,337.7,83.13,tf
6454,TSHE,25.7,338.76,85.44,tf
6456,TSHE,70.2,331.86,90.92,tf
6457,TSHE,44.5,336.07,93.71,tf
6458,ABAM,8.6,340.12,95.27,tf
6459,TABR,6.1,342.78,95.99,tf
6460,TABR,7.5,341.63,99.34,tf
6464,TSHE,69.9,324.32,90.62,tf
6465,TABR,7.7,323.56,91.12,tf
6466,ABAM,5.2,331.76,92.66,tf
6467,TSHE,29.8,329.42,87.83,tf
6468,TSHE,89,331.29,85.43,tf
6470,TABR,6.9,327.68,83.55,tf
6471,ABAM,52.9,336.14,82.72,tf
6473,TSHE,55.2,337.08,78.44,tf
6476,PSME,95.5,339.07,76.26,pm
6479,TABR,19.5,345.62,77.57,tf
6480,TSHE,19,348.87,77.11,tf
6481,ABAM,6.4,346.35,94.62,tf
6482,TABR,6.8,344.48,97.42,tf
6483,ABAM,6.2,352.48,58.44,tf
6484,TSHE,10.7,349.49,56.73,tf
6486,ABAM,8.3,345.15,62.28,tf
6488,ABAM,15,344.85,59.97,tf
6489,TSHE,5.6,343.86,59.06,tf
6490,TSHE,13.4,343.62,53.23,tf
6493,TSHE,93.4,325.28,58.25,tf
6495,TSHE,88.9,332.12,64.15,tf
6496,TSHE,36.9,327.44,73.18,tf
6498,TSHE,29,336.9,73.39,tf
6499,TSHE,40.7,338.95,72.89,tf
6500,TSHE,18.2,343.49,74.64,tf
6501,ABAM,6.2,347.74,70.06,tf
6505,ABAM,5.8,347.86,69.35,tf
6506,TSHE,8,348.04,68.03,tf
6507,TSHE,7,348.72,67.03,tf
6508,TSHE,6.3,349.95,67.39,tf
6509,TABR,12,343.07,67.27,tf
6510,TSHE,15.7,342.55,68.88,tf
6511,TSHE,15,339.22,68.61,tf
6512,ABAM,7.1,340.87,66.16,tf
6513,TABR,12.9,336.03,60.6,tf
6514,TSHE,58.1,334.2,59.43,tf
6515,TABR,9.7,336.06,56.29,tf
6516,TSHE,12.2,337.45,58.77,tf
6518,CONU,10.1,324.86,61.2,mh
6520,TSHE,9.6,297.61,65.63,tf
6521,TSHE,16.3,368.5,85.68,tf
6522,TABR,15.3,345.85,70.14,tf
6523,TABR,17,334.21,67.33,tf
6524,TSHE,17.6,322.39,96.35,tf
6525,TSHE,70.1,322.64,94.82,tf
6527,TSHE,72.6,320.99,97.06,tf
6528,TSHE,14.5,319.25,94.89,tf
6529,TABR,18.9,317.6,98.85,tf
6530,TABR,19.1,315.05,98.1,tf
6531,TSHE,54.6,316.54,93.23,tf
6532,TSHE,14.7,313.1,95.3,tf
6533,TABR,39.6,320.15,86.7,tf
6534,TABR,10.6,322.87,82.59,tf
6535,TSHE,25.6,316.99,81.2,tf
6536,TSHE,105.7,323.6,77.86,tf
6537,TSHE,47.5,316.9,78.63,tf
6538,TSHE,14.5,314.49,76.6,tf
6541,TSHE,80.8,309.95,84.13,tf
6542,TSHE,10.8,307.66,81.27,tf
6543,TSHE,22.2,306.07,82.49,tf
6544,TSHE,20.2,304.75,84.37,tf
6545,TSHE,80.5,306.97,87.62,tf
6546,PSME,82.8,304.5,91.57,pm
6547,TSHE,14.8,302.4,88.89,tf
6549,TSHE,19.9,302.27,99.17,tf
6550,ABPR,59.6,306.3,99.64,tf
6551,TSHE,11.7,307.39,99.58,tf
6552,TSHE,8.1,309.79,99.07,tf
6553,TSHE,43.2,322.88,73.07,tf
6554,TABR,13.4,316.89,74.34,tf
6555,TSHE,63.7,313.2,71.42,tf
6556,TSHE,11.6,312.49,67.39,tf
6557,TABR,10.4,316.76,68.5,tf
6558,TSHE,79.3,312.85,65.03,tf
6559,TSHE,7.9,311.95,62.31,tf
6560,TSHE,14,314.58,60.96,tf
6561,TSHE,38.1,310.52,59.46,tf
6562,TSHE,5.9,318.86,61.78,tf
6563,ABAM,7.5,321.25,59.79,tf
6566,TSHE,72.8,322.92,55.92,tf
6567,TSHE,53.2,308.82,52.8,tf
6568,TSHE,28.9,309.54,56.27,tf
6569,TABR,19,307.62,58.91,tf
6570,TABR,17.8,308.03,58.77,tf
6571,TSHE,8.1,306.87,62.08,tf
6573,TABR,19.7,301.06,54.87,tf
6574,TABR,28,300.84,52.88,tf
6575,TSHE,6.2,299.45,61.72,tf
6577,TSHE,38.5,302.83,68.32,tf
6578,TSHE,37.1,302.57,69.72,tf
6579,TSHE,26.5,302.14,71.28,tf
6580,TSHE,8.3,304.41,74.11,tf
6581,TSHE,61.1,306.22,74.32,tf
6582,TSHE,41.2,307.2,68.09,tf
6583,PIMO,77,308.56,67.53,pi
6584,TSHE,4.8,300,97.5,tf
6585,TSHE,30.1,295.56,95.19,tf
6586,PSME,61.9,292.97,95.5,pm
6587,TABR,15.3,291.14,92.47,tf
6588,TSHE,71.9,298.12,91.84,tf
6589,TSHE,78.3,289.79,88.58,tf
6591,TSHE,91.4,290.49,84.78,tf
6593,TSHE,21.5,296.27,81.32,tf
6594,TSHE,69.8,290.71,80.05,tf
6595,TSHE,28.5,290.88,79.52,tf
6596,TSHE,38.3,290.92,76.63,tf
6597,TSHE,20.9,292.4,73.9,tf
6599,TABR,6.1,285.66,81.18,tf
6600,TSHE,25.9,284.38,85.48,tf
6601,TSHE,8.8,281.57,86.5,tf
6602,TSHE,79.9,282.31,82.17,tf
6604,THPL,79,278.8,74.99,cl
6605,TSHE,44.5,278.68,78.6,tf
6607,TABR,6.2,276.53,84.65,tf
6608,TABR,12.4,281.07,83.73,tf
